2021-09-20,78
2021-09-20,70
2021-09-20,44.4
2021-09-20,44.4
2021-09-20,21.2
2021-09-20,31.5
2021-09-20,15.1
2021-09-20,18.9
2021-09-20,36.6
2021-09-20,41.2
2021-09-20,47.3
2021-09-20,37.4
2021-09-21,32.4
2021-09-21,24.2
2021-09-21,25.5
2021-09-21,31.1
2021-09-21,40.2
2021-09-21,50.9
2021-09-21,81.5
2021-09-21,78
2021-09-21,72.3
2021-09-21,55.3
2021-09-21,43
2021-09-21,41.2
2021-09-21,48
2021-09-21,15.6
2021-09-21,25.4
2021-09-21,18
2021-09-21,14.1
2021-09-21,21.9
2021-09-21,12.8
2021-09-21,20.1
2021-09-21,29.8
2021-09-21,45
2021-09-21,37.6
2021-09-21,29.9
2021-09-22,27.4
2021-09-22,39.4
2021-09-22,19.4
2021-09-22,19
2021-09-22,23.5
2021-09-22,24.7
2021-09-22,19.8
2021-09-22,30.8
2021-09-22,28.3
2021-09-22,34.4
2021-09-22,25.7
2021-09-22,29.4
2021-09-22,39.2
2021-09-22,20.4
2021-09-22,10.3
2021-09-22,5.8
2021-09-22,9.6
2021-09-22,17.9
2021-09-22,38.2
2021-09-22,21.4
2021-09-22,33.5
2021-09-22,25.3
2021-09-22,21.1
2021-09-22,25.6
2021-09-23,22.4
2021-09-23,37
2021-09-23,16.6
2021-09-23,7.3
2021-09-23,19.6
2021-09-23,26.9
2021-09-23,29.1
2021-09-23,32.8
2021-09-23,24.7
2021-09-23,49
2021-09-23,25.1
2021-09-23,31.9
2021-09-23,30.4
2021-09-23,31.9
2021-09-23,38.9
2021-09-23,42
2021-09-23,39.2
2021-09-23,19.8
2021-09-23,11.3
2021-09-23,16
2021-09-23,43.6
2021-09-23,32.3
2021-09-23,36.5
2021-09-24,20.6
2021-09-24,29.8
2021-09-24,28.3
2021-09-24,26.4
2021-09-24,38.9
2021-09-24,42.6
2021-09-24,76.2
2021-09-24,90
2021-09-24,69
2021-09-24,76.4
2021-09-24,71
2021-09-24,50
2021-09-24,63.4
2021-09-24,71.1
2021-09-24,59.2
2021-09-24,42.8
2021-09-24,19.5
2021-09-24,17
2021-09-24,17.8
2021-09-24,29.2
2021-09-24,29.4
2021-09-24,60.5
2021-09-24,45.2
2021-09-24,40.2
2021-09-25,38.5
2021-09-25,34.8
2021-09-25,41.5
2021-09-25,35.7
2021-09-25,47.5
2021-09-25,43.2
2021-09-25,48.1
2021-09-25,55.3
2021-09-25,73
2021-09-25,44.2
2021-09-25,52.1
2021-09-25,37.8
2021-09-25,48.6
2021-09-25,34
2021-09-25,34
2021-09-25,38
2021-09-25,27.1
2021-09-25,32.4
2021-09-25,19.8
2021-09-25,24.8
2021-09-25,15.9
2021-09-25,23.5
2021-09-25,38.5
2021-09-25,38.9
2021-09-26,23.4
2021-09-26,25.7
2021-09-26,20
2021-09-26,26.3
2021-09-26,28.3
2021-09-26,35.7
2021-09-26,31.5
2021-09-26,31.5
2021-09-26,35.8
2021-09-26,37
2021-09-26,39.8
2021-09-26,32
2021-09-26,52.8
2021-09-26,28.4
2021-09-26,12.7
2021-09-26,18.8
2021-09-26,12.5
2021-09-26,15
2021-09-26,24.7
2021-09-26,17.4
2021-09-26,21.8
2021-09-26,44.2
2021-09-26,29.5
2021-09-27,44
2021-09-27,24.5
2021-09-27,29.4
2021-09-27,28.2
2021-09-27,38.9
2021-09-27,38.9
2021-09-27,85.4
2021-09-27,114.2
2021-09-27,86.6
2021-09-27,58.8
2021-09-27,41.9
2021-09-27,20.4
2021-09-27,20.4
2021-09-27,68
2021-09-27,20.8
2021-09-27,28.8
2021-09-27,42.2
2021-09-27,36.8
2021-09-27,10
2021-09-27,9.5
2021-09-27,22.8
2021-09-27,25.8
2021-09-27,33.7
2021-09-27,33.4
2021-09-28,37.1
2021-09-28,16.8
2021-09-28,17.1
2021-09-28,16.5
2021-09-28,19.4
2021-09-28,28.5
2021-09-28,59.6
2021-09-28,48.8
2021-09-28,37.7
2021-09-28,14
2021-09-28,16.9
2021-09-28,41.7
2021-09-28,18
2021-09-28,9.5
2021-09-28,8.4
2021-09-28,9.5
2021-09-28,8
2021-09-28,3.8
2021-09-28,10.5
2021-09-28,39.8
2021-09-28,48
2021-09-28,45.4
2021-09-28,37.7
2021-09-28,19.7
2021-09-29,24.6
2021-09-29,21.5
2021-09-29,24
2021-09-29,25.8
2021-09-29,21.7
2021-09-29,20
2021-09-29,32.4
2021-09-29,44.8
2021-09-29,31.2
2021-09-29,31.2
2021-09-29,34.1
2021-09-29,21.6
2021-09-29,14.6
2021-09-29,52.6
2021-09-29,40.4
2021-09-29,36.4
2021-09-29,9.7
2021-09-29,6
2021-09-29,7.1
2021-09-29,52.5
2021-09-29,35.4
2021-09-29,35.4
2021-09-29,23
2021-09-30,28.2
2021-09-30,23.8
2021-09-30,9.5
2021-09-30,9.5
2021-09-30,15.1
2021-09-30,11
2021-09-30,6.8
2021-09-30,23.7
2021-09-30,22
2021-09-30,3.4
2021-09-30,14.8
2021-09-30,15.1
2021-09-30,5.5
2021-09-30,13
2021-09-30,23
2021-09-30,26.8
2021-09-30,35
2021-09-30,50.2
2021-09-30,53.7
2021-09-30,43.9
2021-09-30,46.3
2021-09-30,36.4
2021-09-30,33.8
2021-09-30,25.6
2021-10-01,25.3
2021-10-01,27.5
2021-10-01,27.5
2021-10-01,33.8
2021-10-01,39.5
2021-10-01,58
2021-10-01,82.8
2021-10-01,74.5
2021-10-01,50.6
2021-10-06,92.5
2021-10-06,48.7
2021-10-06,62.3
2021-10-06,42.2
2021-10-06,63.9
2021-10-06,31.2
2021-10-06,37.2
2021-10-06,20.5
2021-10-06,45.8
2021-10-06,26.8
2021-10-06,18
2021-10-06,58.3
2021-10-06,53.4
2021-10-06,80.6
2021-10-07,34.8
2021-10-07,44.1
2021-10-07,42.5
2021-10-07,27.8
2021-10-07,23.8
2021-10-07,20.7
2021-10-07,23.8
2021-10-07,36.5
2021-10-07,29.5
2021-10-07,45.3
2021-10-08,86.8
